threshold,answered_count,total_count,coverage,unsafe_answered_count,selective_risk
0.50511256456059384,294,1068,0.2752808988764045,100,0.3401360544217687
0.50507674709997352,295,1068,0.27621722846441948,100,0.33898305084745761
0.50415799117349436,296,1068,0.27715355805243447,101,0.34121621621621623
0.5036807171128328,297,1068,0.27808988764044945,102,0.34343434343434343
0.50331837872139951,298,1068,0.27902621722846443,103,0.34563758389261745
0.50246870865373094,299,1068,0.27996254681647942,104,0.34782608695652173
0.50128421624788144,300,1068,0.2808988764044944,104,0.34666666666666668
0.5007224514028682,301,1068,0.28183520599250939,104,0.34551495016611294
0.5007117028100988,302,1068,0.28277153558052437,105,0.34768211920529801
0.50055313570470694,303,1068,0.28370786516853935,105,0.34653465346534651
0.49972697045237191,305,1068,0.28558052434456926,105,0.34426229508196721
0.49932609053104843,306,1068,0.28651685393258425,106,0.34640522875816993
0.49906187702404115,307,1068,0.28745318352059923,107,0.34853420195439738
0.49811215127785458,308,1068,0.28838951310861421,107,0.34740259740259738
0.49763642450216089,309,1068,0.2893258426966292,108,0.34951456310679613
0.49761544157182747,310,1068,0.29026217228464418,108,0.34838709677419355
0.49756386313677009,311,1068,0.29119850187265917,108,0.34726688102893893
0.49694413707321949,312,1068,0.29213483146067415,109,0.34935897435897434
0.49485385198550763,313,1068,0.29307116104868913,110,0.3514376996805112
0.49475450353068351,314,1068,0.29400749063670412,110,0.3503184713375796
0.49461354215342301,315,1068,0.2949438202247191,111,0.35238095238095241
0.49435326772369642,316,1068,0.29588014981273408,111,0.35126582278481011
0.4933652733737533,317,1068,0.29681647940074907,111,0.35015772870662459
0.49232668084589842,318,1068,0.29775280898876405,112,0.3522012578616352
0.49203017381632391,319,1068,0.29868913857677903,112,0.35109717868338558
0.49188748022302492,320,1068,0.29962546816479402,113,0.35312500000000002
0.49150888288595829,321,1068,0.300561797752809,114,0.35514018691588783
0.49047768866408853,322,1068,0.30149812734082398,115,0.35714285714285715
0.48963809641768097,323,1068,0.30243445692883897,115,0.35603715170278638
0.48875306865308149,324,1068,0.30337078651685395,116,0.35802469135802467
0.48704678125033585,325,1068,0.30430711610486894,116,0.3569230769230769
0.48589186042698479,326,1068,0.30524344569288392,116,0.35582822085889571
0.48493877020213022,327,1068,0.3061797752808989,117,0.3577981651376147
0.48465212433919425,328,1068,0.30711610486891383,118,0.3597560975609756
0.48324477153750761,329,1068,0.30805243445692881,119,0.36170212765957449
0.48145380644883279,330,1068,0.3089887640449438,120,0.36363636363636365
0.4805286275614698,331,1068,0.30992509363295878,121,0.36555891238670696
0.47973462553453816,332,1068,0.31086142322097376,122,0.36746987951807231
0.47950146182315279,333,1068,0.31179775280898875,123,0.36936936936936937
0.47947688408837497,334,1068,0.31273408239700373,123,0.36826347305389223
0.47842226846114816,335,1068,0.31367041198501872,124,0.37014925373134328
0.47819584827412931,336,1068,0.3146067415730337,124,0.36904761904761907
0.4779604462689469,337,1068,0.31554307116104868,125,0.37091988130563797
0.47746687049574243,339,1068,0.31741573033707865,125,0.36873156342182889
0.47735910315849989,340,1068,0.31835205992509363,126,0.37058823529411766
0.47729388045220433,341,1068,0.31928838951310862,126,0.36950146627565983
0.47718133959167908,342,1068,0.3202247191011236,127,0.37134502923976609
0.47685571716221764,343,1068,0.32116104868913858,128,0.37317784256559766
