threshold,answered_count,total_count,coverage,unsafe_answered_count,selective_risk,record_type,risk_constraint
0.7293803702699487,94.0,1068.0,0.0880149812734082,14.0,0.1489361702127659,curve,
0.7258843814519592,95.0,1068.0,0.0889513108614232,14.0,0.1473684210526315,curve,
0.7253781724181253,96.0,1068.0,0.0898876404494382,14.0,0.1458333333333333,curve,
0.7234673494086413,97.0,1068.0,0.0908239700374531,14.0,0.1443298969072164,curve,
0.7226641210324114,98.0,1068.0,0.0917602996254681,14.0,0.1428571428571428,curve,
0.7197386121656016,99.0,1068.0,0.0926966292134831,14.0,0.1414141414141414,curve,
0.7147436258060506,100.0,1068.0,0.0936329588014981,15.0,0.1499999999999999,curve,
0.7144544349889553,101.0,1068.0,0.0945692883895131,15.0,0.1485148514851485,curve,
0.7128859237400129,102.0,1068.0,0.095505617977528,16.0,0.1568627450980392,curve,
0.711091683154738,103.0,1068.0,0.096441947565543,17.0,0.1650485436893204,curve,
0.709976536328989,104.0,1068.0,0.097378277153558,17.0,0.1634615384615384,curve,
0.7081791394365105,105.0,1068.0,0.098314606741573,18.0,0.1714285714285714,curve,
0.706055189614333,107.0,1068.0,0.1001872659176029,18.0,0.1682242990654205,curve,
0.7044918207782634,108.0,1068.0,0.1011235955056179,19.0,0.1759259259259259,curve,
0.7040021437861026,109.0,1068.0,0.1020599250936329,20.0,0.1834862385321101,curve,
0.7033023647817163,110.0,1068.0,0.1029962546816479,20.0,0.1818181818181818,curve,
0.7032721407708975,111.0,1068.0,0.1039325842696629,21.0,0.1891891891891892,curve,
0.7001274308233995,112.0,1068.0,0.1048689138576779,21.0,0.1875,curve,
0.6985886878872167,113.0,1068.0,0.1058052434456928,22.0,0.1946902654867256,curve,
0.6943353812754911,115.0,1068.0,0.1076779026217228,22.0,0.1913043478260869,curve,
0.6893165124219328,116.0,1068.0,0.1086142322097378,22.0,0.189655172413793,curve,
0.6843776358081536,117.0,1068.0,0.1095505617977528,23.0,0.1965811965811965,curve,
0.6803163598213718,118.0,1068.0,0.1104868913857678,24.0,0.2033898305084745,curve,
0.6791742452767284,119.0,1068.0,0.1114232209737827,24.0,0.2016806722689075,curve,
0.6779617685497638,120.0,1068.0,0.1123595505617977,24.0,0.2,curve,
0.6759850423163357,121.0,1068.0,0.1132958801498127,25.0,0.2066115702479338,curve,
0.6706304508730769,122.0,1068.0,0.1142322097378277,25.0,0.2049180327868852,curve,
0.6706132800248755,123.0,1068.0,0.1151685393258427,26.0,0.2113821138211382,curve,
0.6696748580436975,124.0,1068.0,0.1161048689138576,26.0,0.2096774193548387,curve,
0.6680276740273041,125.0,1068.0,0.1170411985018726,26.0,0.2079999999999999,curve,
0.6671040045303595,126.0,1068.0,0.1179775280898876,26.0,0.2063492063492063,curve,
0.6656627637145888,127.0,1068.0,0.1189138576779026,27.0,0.2125984251968504,curve,
0.6654848891988222,128.0,1068.0,0.1198501872659176,28.0,0.21875,curve,
0.6637568656486434,129.0,1068.0,0.1207865168539325,28.0,0.2170542635658914,curve,
0.6635835850791344,130.0,1068.0,0.1217228464419475,29.0,0.223076923076923,curve,
0.6617819943764786,131.0,1068.0,0.1226591760299625,29.0,0.2213740458015267,curve,
0.6615845107490976,132.0,1068.0,0.1235955056179775,30.0,0.2272727272727272,curve,
0.6610285991512688,133.0,1068.0,0.1245318352059925,30.0,0.225563909774436,curve,
0.6609432878255703,134.0,1068.0,0.1254681647940074,30.0,0.2238805970149253,curve,
0.6607694345570571,135.0,1068.0,0.1264044943820224,31.0,0.2296296296296296,curve,
0.659804808218096,136.0,1068.0,0.1273408239700374,32.0,0.2352941176470588,curve,
0.6595932192618503,137.0,1068.0,0.1282771535580524,33.0,0.2408759124087591,curve,
0.6592192918007393,139.0,1068.0,0.1301498127340824,33.0,0.237410071942446,curve,
0.6590879847058109,140.0,1068.0,0.1310861423220973,34.0,0.2428571428571428,curve,
0.6587525594329932,141.0,1068.0,0.1320224719101123,35.0,0.2482269503546099,curve,
0.6585202254089307,142.0,1068.0,0.1329588014981273,35.0,0.2464788732394366,curve,
0.6583480774201088,143.0,1068.0,0.1338951310861423,35.0,0.2447552447552447,curve,
0.6560698185637442,144.0,1068.0,0.1348314606741573,35.0,0.2430555555555555,curve,
0.6540049728450236,145.0,1068.0,0.1357677902621722,35.0,0.2413793103448276,curve,
0.6538318253944753,147.0,1068.0,0.1376404494382022,35.0,0.238095238095238,curve,
0.6528239280137677,148.0,1068.0,0.1385767790262172,36.0,0.2432432432432432,curve,
